Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,City,Postal Code,len_date,Revenue
176792,27in 4K Gaming Monitor,1,389.99,2019-04-30 19:29:00,772 11th St, Atlanta, GA 30301,14,389.99
176793,Wired Headphones,1,11.99,2019-04-17 17:09:00,147 South St, San Francisco, CA 94016,14,11.99
176794,Lightning Charging Cable,1,14.95,2019-04-10 21:40:00,425 Adams St, Dallas, TX 75001,14,14.95
176795,Wired Headphones,1,11.99,2019-04-13 11:46:00,360 Center St, San Francisco, CA 94016,14,11.99
176796,Bose SoundSport Headphones,1,99.99,2019-04-07 08:44:00,5 2nd St, Los Angeles, CA 90001,14,99.99
176797,Google Phone,1,600.0,2019-04-21 08:54:00,923 Elm St, Los Angeles, CA 90001,14,600.0
176797,Bose SoundSport Headphones,1,99.99,2019-04-21 08:54:00,923 Elm St, Los Angeles, CA 90001,14,99.99
176797,Wired Headphones,1,11.99,2019-04-21 08:54:00,923 Elm St, Los Angeles, CA 90001,14,11.99
176798,iPhone,1,700.0,2019-04-06 10:31:00,445 Jefferson St, Atlanta, GA 30301,14,700.0
176799,Wired Headphones,1,11.99,2019-04-03 14:24:00,452 Spruce St, Portland, OR 97035,14,11.99
176800,Lightning Charging Cable,1,14.95,2019-04-09 11:35:00,766 West St, Atlanta, GA 30301,14,14.95
176801,Vareebadd Phone,1,400.0,2019-04-28 18:52:00,125 North St, San Francisco, CA 94016,14,400.0
176802,AA Batteries (4-pack),1,3.84,2019-04-29 17:33:00,627 12th St, Boston, MA 02215,14,3.84
176803,AA Batteries (4-pack),1,3.84,2019-04-01 23:00:00,649 7th St, Austin, TX 73301,14,3.84
176804,Bose SoundSport Headphones,1,99.99,2019-04-21 21:56:00,690 Walnut St, Seattle, WA 98101,14,99.99
176805,Google Phone,1,600.0,2019-04-01 15:50:00,91 Lincoln St, Portland, OR 97035,14,600.0
176805,USB-C Charging Cable,1,11.95,2019-04-01 15:50:00,91 Lincoln St, Portland, OR 97035,14,11.95
176806,Macbook Pro Laptop,1,1700.0,2019-04-22 13:26:00,197 Cherry St, Austin, TX 73301,14,1700.0
176807,USB-C Charging Cable,1,11.95,2019-04-21 17:13:00,758 Hill St, Seattle, WA 98101,14,11.95
176808,Google Phone,1,600.0,2019-04-28 18:03:00,933 Meadow St, San Francisco, CA 94016,14,600.0
176808,Wired Headphones,1,11.99,2019-04-28 18:03:00,933 Meadow St, San Francisco, CA 94016,14,11.99
176809,Bose SoundSport Headphones,2,99.99,2019-04-19 01:14:00,278 13th St, San Francisco, CA 94016,14,199.98
176810,AAA Batteries (4-pack),1,2.99,2019-04-30 14:57:00,86 Meadow St, Atlanta, GA 30301,14,2.99
176811,AA Batteries (4-pack),2,3.84,2019-04-14 23:02:00,456 13th St, Dallas, TX 75001,14,7.68
176812,Wired Headphones,1,11.99,2019-04-20 16:40:00,569 Willow St, New York City, NY 10001,14,11.99
176813,Google Phone,1,600.0,2019-04-28 18:01:00,269 Hill St, Atlanta, GA 30301,14,600.0
176813,Wired Headphones,1,11.99,2019-04-28 18:01:00,269 Hill St, Atlanta, GA 30301,14,11.99
176814,Lightning Charging Cable,1,14.95,2019-04-09 12:09:00,501 13th St, New York City, NY 10001,14,14.95
176815,AAA Batteries (4-pack),1,2.99,2019-04-04 13:36:00,327 Adams St, San Francisco, CA 94016,14,2.99
176816,27in 4K Gaming Monitor,1,389.99,2019-04-19 20:14:00,623 Lincoln St, Portland, OR 97035,14,389.99
176817,Lightning Charging Cable,1,14.95,2019-04-26 20:47:00,284 Walnut St, Seattle, WA 98101,14,14.95
176818,Wired Headphones,1,11.99,2019-04-09 02:19:00,642 13th St, San Francisco, CA 94016,14,11.99
176819,AA Batteries (4-pack),2,3.84,2019-04-15 05:44:00,615 9th St, Portland, OR 97035,14,7.68
176820,USB-C Charging Cable,1,11.95,2019-04-17 12:10:00,654 Adams St, Boston, MA 02215,14,11.95
176821,34in Ultrawide Monitor,1,379.99,2019-04-18 15:08:00,72 Meadow St, San Francisco, CA 94016,14,379.99
176822,AAA Batteries (4-pack),1,2.99,2019-04-22 19:50:00,40 Cedar St, Seattle, WA 98101,14,2.99
176823,Wired Headphones,1,11.99,2019-04-06 20:18:00,893 11th St, Seattle, WA 98101,14,11.99
176824,USB-C Charging Cable,2,11.95,2019-04-03 13:01:00,983 Center St, Los Angeles, CA 90001,14,23.9
176825,LG Washing Machine,1,600.0,2019-04-13 22:31:00,338 6th St, San Francisco, CA 94016,14,600.0
176826,Bose SoundSport Headphones,1,99.99,2019-04-11 00:15:00,72 Meadow St, San Francisco, CA 94016,14,99.99
176827,AAA Batteries (4-pack),1,2.99,2019-04-20 13:36:00,465 Hickory St, Los Angeles, CA 90001,14,2.99
176828,iPhone,1,700.0,2019-04-07 22:13:00,696 Highland St, Seattle, WA 98101,14,700.0
176829,Wired Headphones,1,11.99,2019-04-30 09:09:00,335 Wilson St, San Francisco, CA 94016,14,11.99
176830,Wired Headphones,1,11.99,2019-04-18 12:02:00,663 5th St, Austin, TX 73301,14,11.99
176831,USB-C Charging Cable,1,11.95,2019-04-01 07:39:00,743 Spruce St, San Francisco, CA 94016,14,11.95
176832,Apple Airpods Headphones,1,150.0,2019-04-19 20:21:00,533 Spruce St, Los Angeles, CA 90001,14,150.0
176833,Wired Headphones,1,11.99,2019-04-21 19:32:00,226 Madison St, Boston, MA 02215,14,11.99
176834,Lightning Charging Cable,1,14.95,2019-04-15 20:42:00,193 Forest St, San Francisco, CA 94016,14,14.95
176835,USB-C Charging Cable,1,11.95,2019-04-23 16:55:00,628 10th St, Boston, MA 02215,14,11.95
176836,USB-C Charging Cable,2,11.95,2019-04-10 14:20:00,857 Hickory St, Boston, MA 02215,14,23.9
176837,Lightning Charging Cable,1,14.95,2019-04-10 12:29:00,213 River St, New York City, NY 10001,14,14.95
176838,Lightning Charging Cable,1,14.95,2019-04-05 18:44:00,656 South St, New York City, NY 10001,14,14.95
176839,20in Monitor,1,109.99,2019-04-10 07:19:00,625 Willow St, Boston, MA 02215,14,109.99
176840,USB-C Charging Cable,1,11.95,2019-04-02 10:08:00,939 14th St, Austin, TX 73301,14,11.95
176841,AAA Batteries (4-pack),3,2.99,2019-04-26 22:50:00,177 Highland St, San Francisco, CA 94016,14,8.97
176842,AA Batteries (4-pack),2,3.84,2019-04-06 23:16:00,532 1st St, New York City, NY 10001,14,7.68
176843,34in Ultrawide Monitor,1,379.99,2019-04-21 11:22:00,733 Maple St, Atlanta, GA 30301,14,379.99
176844,AA Batteries (4-pack),1,3.84,2019-04-23 18:48:00,983 Main St, Boston, MA 02215,14,3.84
176845,USB-C Charging Cable,1,11.95,2019-04-15 14:26:00,925 Cedar St, San Francisco, CA 94016,14,11.95
176846,USB-C Charging Cable,1,11.95,2019-04-19 09:03:00,599 10th St, New York City, NY 10001,14,11.95
176847,AA Batteries (4-pack),3,3.84,2019-04-03 16:00:00,616 9th St, Austin, TX 73301,14,11.52
176848,27in FHD Monitor,1,149.99,2019-04-28 18:09:00,442 Center St, Boston, MA 02215,14,149.99
176849,34in Ultrawide Monitor,1,379.99,2019-04-22 10:59:00,309 West St, San Francisco, CA 94016,14,379.99
176850,AA Batteries (4-pack),1,3.84,2019-04-03 12:40:00,520 5th St, Seattle, WA 98101,14,3.84
176851,AA Batteries (4-pack),1,3.84,2019-04-09 22:58:00,669 Dogwood St, San Francisco, CA 94016,14,3.84
176852,AA Batteries (4-pack),1,3.84,2019-04-09 13:58:00,731 Lincoln St, Portland, OR 97035,14,3.84
176853,AA Batteries (4-pack),1,3.84,2019-04-24 11:41:00,858 14th St, New York City, NY 10001,14,3.84
176854,AA Batteries (4-pack),1,3.84,2019-04-11 22:05:00,460 South St, Los Angeles, CA 90001,14,3.84
176855,Wired Headphones,1,11.99,2019-04-21 16:42:00,103 12th St, Los Angeles, CA 90001,14,11.99
176856,Lightning Charging Cable,1,14.95,2019-04-13 10:59:00,459 8th St, San Francisco, CA 94016,14,14.95
176857,Bose SoundSport Headphones,1,99.99,2019-04-30 07:18:00,418 14th St, Portland, OR 97035,14,99.99
176858,AAA Batteries (4-pack),1,2.99,2019-04-16 13:25:00,669 Park St, Los Angeles, CA 90001,14,2.99
176859,AA Batteries (4-pack),1,3.84,2019-04-15 10:53:00,525 Adams St, New York City, NY 10001,14,3.84
176860,USB-C Charging Cable,1,11.95,2019-04-04 11:00:00,420 Hill St, San Francisco, CA 94016,14,11.95
176861,Bose SoundSport Headphones,1,99.99,2019-04-14 13:01:00,370 9th St, Los Angeles, CA 90001,14,99.99
176862,AAA Batteries (4-pack),1,2.99,2019-04-29 11:37:00,267 Willow St, San Francisco, CA 94016,14,2.99
176863,27in FHD Monitor,1,149.99,2019-04-19 17:18:00,64 Maple St, New York City, NY 10001,14,149.99
176864,AAA Batteries (4-pack),2,2.99,2019-04-02 15:47:00,453 Meadow St, San Francisco, CA 94016,14,5.98
176865,AA Batteries (4-pack),1,3.84,2019-04-18 14:28:00,952 Washington St, New York City, NY 10001,14,3.84
176866,ThinkPad Laptop,1,999.99,2019-04-02 11:42:00,338 West St, New York City, NY 10001,14,999.99
176867,AAA Batteries (4-pack),1,2.99,2019-04-25 21:00:00,483 Washington St, San Francisco, CA 94016,14,2.99
176868,20in Monitor,1,109.99,2019-04-05 07:37:00,213 Highland St, Boston, MA 02215,14,109.99
176869,Apple Airpods Headphones,1,150.0,2019-04-23 18:33:00,861 2nd St, Seattle, WA 98101,14,150.0
176870,AAA Batteries (4-pack),3,2.99,2019-04-05 18:38:00,964 Park St, New York City, NY 10001,14,8.97
176871,AA Batteries (4-pack),1,3.84,2019-04-29 20:02:00,489 9th St, Dallas, TX 75001,14,3.84
176872,AA Batteries (4-pack),1,3.84,2019-04-15 12:17:00,678 Madison St, Los Angeles, CA 90001,14,3.84
176873,AA Batteries (4-pack),1,3.84,2019-04-06 05:26:00,532 Spruce St, Los Angeles, CA 90001,14,3.84
176874,AAA Batteries (4-pack),1,2.99,2019-04-15 11:04:00,325 Pine St, New York City, NY 10001,14,2.99
176875,27in 4K Gaming Monitor,1,389.99,2019-04-23 19:26:00,727 Forest St, San Francisco, CA 94016,14,389.99
176876,Bose SoundSport Headphones,1,99.99,2019-04-23 21:15:00,263 Hickory St, Boston, MA 02215,14,99.99
176877,Lightning Charging Cable,1,14.95,2019-04-10 15:48:00,289 4th St, San Francisco, CA 94016,14,14.95
176878,ThinkPad Laptop,1,999.99,2019-04-13 09:15:00,161 Highland St, San Francisco, CA 94016,14,999.99
176879,Flatscreen TV,1,300.0,2019-04-13 14:15:00,370 Sunset St, Portland, ME 04101,14,300.0
176880,27in FHD Monitor,1,149.99,2019-04-04 08:36:00,691 River St, New York City, NY 10001,14,149.99
176881,Wired Headphones,1,11.99,2019-04-22 20:59:00,157 Sunset St, San Francisco, CA 94016,14,11.99
176882,Wired Headphones,1,11.99,2019-04-24 20:16:00,929 Main St, Boston, MA 02215,14,11.99
176883,Wired Headphones,2,11.99,2019-04-15 09:24:00,344 Dogwood St, New York City, NY 10001,14,23.98
176884,USB-C Charging Cable,1,11.95,2019-04-11 09:04:00,813 Highland St, San Francisco, CA 94016,14,11.95
176885,34in Ultrawide Monitor,1,379.99,2019-04-22 21:26:00,582 River St, Boston, MA 02215,14,379.99
176886,Flatscreen TV,1,300.0,2019-04-19 20:44:00,410 8th St, San Francisco, CA 94016,14,300.0
176887,AAA Batteries (4-pack),1,2.99,2019-04-01 12:59:00,591 4th St, Boston, MA 02215,14,2.99
176888,Wired Headphones,1,11.99,2019-04-15 13:57:00,608 5th St, New York City, NY 10001,14,11.99
176889,AAA Batteries (4-pack),1,2.99,2019-04-17 21:22:00,837 Madison St, Boston, MA 02215,14,2.99
176890,USB-C Charging Cable,1,11.95,2019-04-25 17:35:00,950 8th St, Austin, TX 73301,14,11.95
176891,AAA Batteries (4-pack),1,2.99,2019-04-07 11:52:00,323 Ridge St, Portland, OR 97035,14,2.99
176892,AAA Batteries (4-pack),1,2.99,2019-04-12 22:50:00,165 Meadow St, Boston, MA 02215,14,2.99
176893,AAA Batteries (4-pack),1,2.99,2019-04-23 14:01:00,794 Dogwood St, Seattle, WA 98101,14,2.99
176894,Flatscreen TV,1,300.0,2019-04-13 17:23:00,589 Park St, San Francisco, CA 94016,14,300.0
176895,Apple Airpods Headphones,1,150.0,2019-04-24 08:44:00,286 6th St, Boston, MA 02215,14,150.0
176896,AAA Batteries (4-pack),2,2.99,2019-04-24 17:41:00,77 Johnson St, Dallas, TX 75001,14,5.98
176897,Apple Airpods Headphones,1,150.0,2019-04-02 18:12:00,941 Walnut St, San Francisco, CA 94016,14,150.0
236670,Wired Headphones,2,11.99,2019-08-31 22:21:00,359 Spruce St, Seattle, WA 98101,14,23.98
236671,Bose SoundSport Headphones,1,99.99,2019-08-15 15:11:00,492 Ridge St, Dallas, TX 75001,14,99.99
236672,iPhone,1,700.0,2019-08-06 14:40:00,149 7th St, Portland, OR 97035,14,700.0
236673,AA Batteries (4-pack),2,3.84,2019-08-29 20:59:00,631 2nd St, Los Angeles, CA 90001,14,7.68
236674,AA Batteries (4-pack),2,3.84,2019-08-15 19:53:00,736 14th St, New York City, NY 10001,14,7.68
236675,Wired Headphones,1,11.99,2019-08-02 23:54:00,470 Hill St, San Francisco, CA 94016,14,11.99
236676,34in Ultrawide Monitor,1,379.99,2019-08-04 19:52:00,470 Cherry St, Los Angeles, CA 90001,14,379.99
236677,20in Monitor,1,109.99,2019-08-13 07:16:00,918 6th St, San Francisco, CA 94016,14,109.99
236678,Wired Headphones,1,11.99,2019-08-25 20:11:00,58 9th St, San Francisco, CA 94016,14,11.99
236679,Macbook Pro Laptop,1,1700.0,2019-08-07 15:43:00,239 Spruce St, Los Angeles, CA 90001,14,1700.0
236680,LG Washing Machine,1,600.0,2019-08-09 19:38:00,967 Willow St, San Francisco, CA 94016,14,600.0
236681,AA Batteries (4-pack),1,3.84,2019-08-26 20:52:00,295 1st St, Boston, MA 02215,14,3.84
236682,AA Batteries (4-pack),1,3.84,2019-08-19 12:40:00,118 Johnson St, Portland, OR 97035,14,3.84
236683,27in FHD Monitor,1,149.99,2019-08-31 15:47:00,196 West St, Dallas, TX 75001,14,149.99
236684,Lightning Charging Cable,1,14.95,2019-08-09 16:50:00,669 12th St, New York City, NY 10001,14,14.95
236685,Apple Airpods Headphones,1,150.0,2019-08-23 19:29:00,238 Highland St, Atlanta, GA 30301,14,150.0
236686,AAA Batteries (4-pack),1,2.99,2019-08-15 19:13:00,766 Maple St, Dallas, TX 75001,14,2.99
236687,USB-C Charging Cable,1,11.95,2019-08-23 12:54:00,668 Meadow St, New York City, NY 10001,14,11.95
236688,34in Ultrawide Monitor,1,379.99,2019-08-08 16:06:00,821 7th St, Los Angeles, CA 90001,14,379.99
236689,AAA Batteries (4-pack),1,2.99,2019-08-21 10:55:00,13 Cedar St, San Francisco, CA 94016,14,2.99
236690,AAA Batteries (4-pack),1,2.99,2019-08-08 12:00:00,139 River St, San Francisco, CA 94016,14,2.99
236691,USB-C Charging Cable,1,11.95,2019-08-23 07:34:00,916 Meadow St, Boston, MA 02215,14,11.95
236692,USB-C Charging Cable,1,11.95,2019-08-20 13:26:00,567 Center St, San Francisco, CA 94016,14,11.95
236693,27in 4K Gaming Monitor,1,389.99,2019-08-12 21:57:00,173 West St, Portland, OR 97035,14,389.99
236694,Apple Airpods Headphones,1,150.0,2019-08-14 23:45:00,854 Sunset St, New York City, NY 10001,14,150.0
236695,Bose SoundSport Headphones,1,99.99,2019-08-04 19:06:00,905 Pine St, San Francisco, CA 94016,14,99.99
236696,Lightning Charging Cable,1,14.95,2019-08-21 00:48:00,530 Church St, New York City, NY 10001,14,14.95
236697,AA Batteries (4-pack),1,3.84,2019-08-25 23:13:00,246 Willow St, San Francisco, CA 94016,14,3.84
236698,Wired Headphones,1,11.99,2019-08-07 13:40:00,526 Chestnut St, Dallas, TX 75001,14,11.99
236699,AA Batteries (4-pack),2,3.84,2019-08-20 21:07:00,763 Hill St, Atlanta, GA 30301,14,7.68
236700,Wired Headphones,1,11.99,2019-08-09 08:55:00,534 North St, Los Angeles, CA 90001,14,11.99
236701,Apple Airpods Headphones,1,150.0,2019-08-06 10:36:00,518 Main St, San Francisco, CA 94016,14,150.0
236702,ThinkPad Laptop,1,999.99,2019-08-23 11:10:00,615 11th St, Dallas, TX 75001,14,999.99
236703,Bose SoundSport Headphones,1,99.99,2019-08-08 06:09:00,861 Adams St, Atlanta, GA 30301,14,99.99
236704,Flatscreen TV,1,300.0,2019-08-11 08:52:00,415 Ridge St, San Francisco, CA 94016,14,300.0
236705,AA Batteries (4-pack),3,3.84,2019-08-11 22:21:00,27 North St, Austin, TX 73301,14,11.52
236706,Google Phone,1,600.0,2019-08-14 14:19:00,621 North St, San Francisco, CA 94016,14,600.0
236707,AA Batteries (4-pack),2,3.84,2019-08-14 14:06:00,306 West St, Los Angeles, CA 90001,14,7.68
236708,Apple Airpods Headphones,1,150.0,2019-08-27 14:00:00,353 Madison St, San Francisco, CA 94016,14,150.0
236709,iPhone,1,700.0,2019-08-04 09:00:00,869 Jackson St, San Francisco, CA 94016,14,700.0
236710,Macbook Pro Laptop,1,1700.0,2019-08-04 02:46:00,654 Chestnut St, Austin, TX 73301,14,1700.0
236711,Macbook Pro Laptop,1,1700.0,2019-08-28 17:28:00,627 Lincoln St, Dallas, TX 75001,14,1700.0
236712,AA Batteries (4-pack),2,3.84,2019-08-30 07:14:00,548 Jefferson St, Boston, MA 02215,14,7.68
236713,27in FHD Monitor,1,149.99,2019-08-05 20:00:00,852 8th St, San Francisco, CA 94016,14,149.99
236714,27in 4K Gaming Monitor,1,389.99,2019-08-30 09:07:00,194 Dogwood St, Atlanta, GA 30301,14,389.99
236715,27in 4K Gaming Monitor,1,389.99,2019-08-23 11:20:00,628 Jefferson St, Portland, OR 97035,14,389.99
236716,AA Batteries (4-pack),2,3.84,2019-08-17 20:12:00,84 Cedar St, San Francisco, CA 94016,14,7.68
236716,USB-C Charging Cable,1,11.95,2019-08-17 20:12:00,84 Cedar St, San Francisco, CA 94016,14,11.95
236717,Google Phone,1,600.0,2019-08-11 12:26:00,394 12th St, Atlanta, GA 30301,14,600.0
236718,Apple Airpods Headphones,1,150.0,2019-08-10 13:48:00,499 7th St, San Francisco, CA 94016,14,150.0
236719,AAA Batteries (4-pack),1,2.99,2019-08-05 12:09:00,948 2nd St, Atlanta, GA 30301,14,2.99
236720,Apple Airpods Headphones,1,150.0,2019-08-24 16:49:00,881 10th St, Dallas, TX 75001,14,150.0
236721,Apple Airpods Headphones,1,150.0,2019-08-02 12:24:00,198 Highland St, Seattle, WA 98101,14,150.0
236722,AAA Batteries (4-pack),2,2.99,2019-08-07 12:42:00,241 6th St, San Francisco, CA 94016,14,5.98
236723,Apple Airpods Headphones,1,150.0,2019-08-01 18:56:00,654 Pine St, New York City, NY 10001,14,150.0
236724,Apple Airpods Headphones,1,150.0,2019-08-21 01:08:00,238 Hickory St, San Francisco, CA 94016,14,150.0
236725,AAA Batteries (4-pack),3,2.99,2019-08-24 20:15:00,590 Lakeview St, San Francisco, CA 94016,14,8.97
236726,AA Batteries (4-pack),1,3.84,2019-08-29 09:25:00,434 Church St, Boston, MA 02215,14,3.84
236727,USB-C Charging Cable,1,11.95,2019-08-19 08:10:00,557 North St, New York City, NY 10001,14,11.95
236728,ThinkPad Laptop,1,999.99,2019-08-10 11:21:00,526 North St, Portland, ME 04101,14,999.99
236729,iPhone,1,700.0,2019-08-09 09:28:00,635 Lake St, San Francisco, CA 94016,14,700.0
236729,Apple Airpods Headphones,1,150.0,2019-08-09 09:28:00,635 Lake St, San Francisco, CA 94016,14,150.0
236730,Google Phone,1,600.0,2019-08-02 10:17:00,445 Lincoln St, New York City, NY 10001,14,600.0
236730,Wired Headphones,1,11.99,2019-08-02 10:17:00,445 Lincoln St, New York City, NY 10001,14,11.99
236731,AAA Batteries (4-pack),1,2.99,2019-08-29 12:40:00,62 Center St, San Francisco, CA 94016,14,2.99
236732,Flatscreen TV,1,300.0,2019-08-09 13:35:00,328 North St, Dallas, TX 75001,14,300.0
236733,Apple Airpods Headphones,1,150.0,2019-08-08 10:21:00,467 Hill St, Dallas, TX 75001,14,150.0
236734,AA Batteries (4-pack),2,3.84,2019-08-14 16:52:00,405 Chestnut St, Dallas, TX 75001,14,7.68
236735,Apple Airpods Headphones,1,150.0,2019-08-18 22:08:00,599 North St, Boston, MA 02215,14,150.0
236736,Wired Headphones,1,11.99,2019-08-03 17:36:00,754 Chestnut St, Los Angeles, CA 90001,14,11.99
236737,AA Batteries (4-pack),1,3.84,2019-08-24 08:51:00,908 Park St, San Francisco, CA 94016,14,3.84
236738,Flatscreen TV,1,300.0,2019-08-30 15:07:00,672 7th St, New York City, NY 10001,14,300.0
236739,USB-C Charging Cable,1,11.95,2019-08-31 12:46:00,949 Church St, Boston, MA 02215,14,11.95
236740,USB-C Charging Cable,1,11.95,2019-08-12 07:30:00,950 13th St, San Francisco, CA 94016,14,11.95
236741,USB-C Charging Cable,1,11.95,2019-08-08 12:39:00,26 Washington St, Boston, MA 02215,14,11.95
236742,Macbook Pro Laptop,1,1700.0,2019-08-11 01:47:00,701 1st St, San Francisco, CA 94016,14,1700.0
236743,Lightning Charging Cable,1,14.95,2019-08-27 12:55:00,826 Forest St, Los Angeles, CA 90001,14,14.95
236744,AAA Batteries (4-pack),1,2.99,2019-08-09 20:21:00,11 Wilson St, Atlanta, GA 30301,14,2.99
236745,AAA Batteries (4-pack),1,2.99,2019-08-17 21:01:00,850 Ridge St, San Francisco, CA 94016,14,2.99
236746,AAA Batteries (4-pack),2,2.99,2019-08-13 09:52:00,585 Spruce St, Los Angeles, CA 90001,14,5.98
236747,AAA Batteries (4-pack),1,2.99,2019-08-02 15:19:00,255 Cherry St, New York City, NY 10001,14,2.99
236748,Bose SoundSport Headphones,1,99.99,2019-08-19 16:40:00,977 13th St, New York City, NY 10001,14,99.99
236749,AAA Batteries (4-pack),1,2.99,2019-08-30 20:13:00,498 Johnson St, Austin, TX 73301,14,2.99
236750,Flatscreen TV,1,300.0,2019-08-25 08:37:00,806 Ridge St, Boston, MA 02215,14,300.0
236751,27in 4K Gaming Monitor,1,389.99,2019-08-03 09:18:00,534 Washington St, Portland, ME 04101,14,389.99
236752,27in 4K Gaming Monitor,1,389.99,2019-08-27 21:41:00,765 Lakeview St, Austin, TX 73301,14,389.99
236753,Lightning Charging Cable,1,14.95,2019-08-18 19:28:00,501 Lakeview St, New York City, NY 10001,14,14.95
236754,Lightning Charging Cable,1,14.95,2019-08-13 10:29:00,872 Ridge St, Seattle, WA 98101,14,14.95
236755,Wired Headphones,1,11.99,2019-08-19 13:59:00,902 2nd St, Dallas, TX 75001,14,11.99
236756,AA Batteries (4-pack),1,3.84,2019-08-31 18:36:00,444 West St, Boston, MA 02215,14,3.84
236757,USB-C Charging Cable,1,11.95,2019-08-07 19:28:00,969 Spruce St, Seattle, WA 98101,14,11.95
236758,Flatscreen TV,1,300.0,2019-08-18 13:55:00,155 Hickory St, Los Angeles, CA 90001,14,300.0
236759,Bose SoundSport Headphones,1,99.99,2019-08-27 12:09:00,848 5th St, New York City, NY 10001,14,99.99
236760,AA Batteries (4-pack),1,3.84,2019-08-29 17:02:00,35 Spruce St, Boston, MA 02215,14,3.84
236761,27in FHD Monitor,1,149.99,2019-08-19 21:43:00,148 Chestnut St, San Francisco, CA 94016,14,149.99
236762,AAA Batteries (4-pack),1,2.99,2019-08-16 14:25:00,632 Cherry St, San Francisco, CA 94016,14,2.99
236763,Apple Airpods Headphones,1,150.0,2019-08-06 10:23:00,288 Lake St, Seattle, WA 98101,14,150.0
